time,coin,side,px,sz,dir,closedPnl,fee,feeToken,startPosition,hash,tid
1704349200000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7032,7032
1704416400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7033,7033
1704418200000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7034,7034
1704420000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7035,7035
1704421800000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7036,7036
1704502800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7037,7037
1704504000000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7038,7038
1704506400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7039,7039
1704507600000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7040,7040
1704510000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7041,7041
1704511200000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7042,7042
1704513600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7043,7043
1704514800000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7044,7044
1704517200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7045,7045
1704518400000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7046,7046
1704520800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7047,7047
1704522000000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7048,7048
1704589200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7049,7049
1704591000000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7050,7050
1704592800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7051,7051
1704594600000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7052,7052
1704675600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7053,7053
1704676800000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7054,7054
1704679200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7055,7055
1704680400000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7056,7056
1704682800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7057,7057
1704684000000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7058,7058
1704686400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7059,7059
1704687600000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7060,7060
1704690000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7061,7061
1704691200000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7062,7062
1704693600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7063,7063
1704694800000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7064,7064
1704762000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7065,7065
1704763800000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7066,7066
1704765600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7067,7067
1704767400000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7068,7068
1704848400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7069,7069
1704849600000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7070,7070
1704852000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7071,7071
1704853200000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7072,7072
1704855600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7073,7073
1704856800000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7074,7074
1704859200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7075,7075
1704860400000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7076,7076
1704862800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7077,7077
1704864000000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7078,7078
1704866400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7079,7079
1704867600000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7080,7080
1704934800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7081,7081
1704936600000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7082,7082
1704938400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7083,7083
1704940200000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7084,7084
1705021200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7085,7085
1705022400000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7086,7086
1705024800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7087,7087
1705026000000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7088,7088
1705028400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7089,7089
1705029600000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7090,7090
1705032000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7091,7091
1705033200000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7092,7092
1705035600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7093,7093
1705036800000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7094,7094
1705039200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7095,7095
1705040400000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7096,7096
1705107600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7097,7097
1705109400000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7098,7098
1705111200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7099,7099
1705113000000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7100,7100
1705194000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7101,7101
1705195200000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7102,7102
1705197600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7103,7103
1705198800000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7104,7104
1705201200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7105,7105
1705202400000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7106,7106
1705204800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7107,7107
1705206000000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7108,7108
1705208400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7109,7109
1705209600000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7110,7110
1705212000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7111,7111
1705213200000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7112,7112
1705280400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7113,7113
1705282200000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7114,7114
1705284000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7115,7115
1705285800000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7116,7116
1705366800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7117,7117
1705368000000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7118,7118
1705370400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7119,7119
1705371600000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7120,7120
1705374000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7121,7121
1705375200000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7122,7122
1705377600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7123,7123
1705378800000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7124,7124
1705381200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7125,7125
1705382400000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7126,7126
1705384800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7127,7127
1705386000000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7128,7128
1705453200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7129,7129
1705455000000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7130,7130
1705456800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7131,7131
1705458600000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7132,7132
1705539600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7133,7133
1705540800000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7134,7134
1705543200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7135,7135
1705544400000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7136,7136
1705546800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7137,7137
1705548000000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7138,7138
1705550400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7139,7139
1705551600000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7140,7140
1705554000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7141,7141
1705555200000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7142,7142
1705557600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7143,7143
1705558800000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7144,7144
1705626000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7145,7145
1705627800000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7146,7146
1705629600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7147,7147
1705631400000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7148,7148
1705712400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7149,7149
1705713600000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7150,7150
1705716000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7151,7151
1705717200000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7152,7152
1705719600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7153,7153
1705720800000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7154,7154
1705723200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7155,7155
1705724400000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7156,7156
1705726800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7157,7157
1705728000000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7158,7158
1705730400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7159,7159
1705731600000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7160,7160
1705798800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7161,7161
1705800600000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7162,7162
1705802400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7163,7163
1705804200000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7164,7164
1705885200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7165,7165
1705886400000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7166,7166
1705888800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7167,7167
1705890000000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7168,7168
1705892400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7169,7169
1705893600000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7170,7170
1705896000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7171,7171
1705897200000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7172,7172
1705899600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7173,7173
1705900800000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7174,7174
1705903200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7175,7175
1705904400000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7176,7176
1705971600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7177,7177
1705973400000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7178,7178
1705975200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7179,7179
1705977000000,BTC,A,39500,0.01,Close Long,-5,0.1975,USDC,0.01,0xh7180,7180
1706058000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7181,7181
1706059200000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7182,7182
1706061600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7183,7183
1706062800000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7184,7184
1706065200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7185,7185
1706066400000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7186,7186
1706068800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7187,7187
1706070000000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7188,7188
1706072400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7189,7189
1706073600000,BTC,A,39700,0.01,Close Long,-3,0.2,USDC,0.01,0xh7190,7190
1706076000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7191,7191
1706077200000,BTC,A,40100,0.01,Close Long,1,0.2,USDC,0.01,0xh7192,7192
1706144400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7193,7193
1706146200000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7194,7194
1706148000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7195,7195
1706149800000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7196,7196
1706230800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7197,7197
1706232600000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7198,7198
1706234400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7199,7199
1706236200000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7200,7200
1706317200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7201,7201
1706319000000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7202,7202
1706320800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7203,7203
1706322600000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7204,7204
1706403600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7205,7205
1706405400000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7206,7206
1706407200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7207,7207
1706409000000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7208,7208
1706490000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7209,7209
1706491800000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7210,7210
1706493600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7211,7211
1706495400000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7212,7212
1706576400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7213,7213
1706578200000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7214,7214
1706580000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7215,7215
1706581800000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7216,7216
1706662800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7217,7217
1706664600000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7218,7218
1706666400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7219,7219
1706668200000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7220,7220
1706749200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7221,7221
1706751000000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7222,7222
1706752800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7223,7223
1706754600000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7224,7224
1706835600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7225,7225
1706837400000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7226,7226
1706839200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7227,7227
1706841000000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7228,7228
1706922000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7229,7229
1706923800000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7230,7230
1706925600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7231,7231
1706927400000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7232,7232
1707008400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7233,7233
1707010200000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7234,7234
1707012000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7235,7235
1707013800000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7236,7236
1707094800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7237,7237
1707096600000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7238,7238
1707098400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7239,7239
1707100200000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7240,7240
1707181200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7241,7241
1707183000000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7242,7242
1707184800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7243,7243
1707186600000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7244,7244
1707267600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7245,7245
1707269400000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7246,7246
1707271200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7247,7247
1707273000000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7248,7248
1707354000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7249,7249
1707355800000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7250,7250
1707357600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7251,7251
1707359400000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7252,7252
1707440400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7253,7253
1707442200000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7254,7254
1707444000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7255,7255
1707445800000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7256,7256
1707526800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7257,7257
1707528600000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7258,7258
1707530400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7259,7259
1707532200000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7260,7260
1707613200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7261,7261
1707615000000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7262,7262
1707616800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7263,7263
1707618600000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7264,7264
1707699600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7265,7265
1707701400000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7266,7266
1707703200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7267,7267
1707705000000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7268,7268
1707786000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7269,7269
1707787800000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7270,7270
1707789600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7271,7271
1707791400000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7272,7272
1707872400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7273,7273
1707874200000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7274,7274
1707876000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7275,7275
1707877800000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7276,7276
1707958800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7277,7277
1707960600000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7278,7278
1707962400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7279,7279
1707964200000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7280,7280
1708045200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7281,7281
1708047000000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7282,7282
1708048800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7283,7283
1708050600000,BTC,A,40500,0.01,Close Long,5,0.2025,USDC,0.01,0xh7284,7284
1708131600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7285,7285
1708133400000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7286,7286
1708135200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh7287,7287
1708137000000,BTC,A,40300,0.01,Close Long,3,0.2015,USDC,0.01,0xh7288,7288
