time,coin,side,px,sz,dir,closedPnl,fee,feeToken,startPosition,hash,tid
1704193200000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3036,3036
1704196800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3037,3037
1704200400000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3038,3038
1704204000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3039,3039
1704207600000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3040,3040
1704211200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3041,3041
1704214800000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3042,3042
1704218400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3043,3043
1704222000000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3044,3044
1704225600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3045,3045
1704229200000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3046,3046
1704232800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3047,3047
1704236400000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3048,3048
1704240000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3049,3049
1704243600000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3050,3050
1704247200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3051,3051
1704250800000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3052,3052
1704254400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3053,3053
1704258000000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3054,3054
1704261600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3055,3055
1704265200000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3056,3056
1704268800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3057,3057
1704272400000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3058,3058
1704276000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3059,3059
1704279600000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3060,3060
1704283200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3061,3061
1704286800000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3062,3062
1704290400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3063,3063
1704294000000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3064,3064
1704297600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3065,3065
1704301200000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3066,3066
1704304800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3067,3067
1704308400000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3068,3068
1704312000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3069,3069
1704315600000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3070,3070
1704319200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3071,3071
1704322800000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3072,3072
1704326400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3073,3073
1704330000000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3074,3074
1704333600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3075,3075
1704337200000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3076,3076
1704340800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3077,3077
1704344400000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3078,3078
1704348000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3079,3079
1704351600000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3080,3080
1704355200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3081,3081
1704358800000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3082,3082
1704362400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3083,3083
1704366000000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3084,3084
1704369600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3085,3085
1704373200000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3086,3086
1704376800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3087,3087
1704380400000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3088,3088
1704384000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3089,3089
1704387600000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3090,3090
1704391200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3091,3091
1704394800000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3092,3092
1704398400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3093,3093
1704402000000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3094,3094
1704405600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3095,3095
1704409200000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3096,3096
1704412800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3097,3097
1704416400000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3098,3098
1704420000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3099,3099
1704423600000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3100,3100
1704427200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3101,3101
1704430800000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3102,3102
1704434400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3103,3103
1704438000000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3104,3104
1704441600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3105,3105
1704445200000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3106,3106
1704448800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3107,3107
1704452400000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3108,3108
1704456000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3109,3109
1704459600000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3110,3110
1704463200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3111,3111
1704466800000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3112,3112
1704470400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3113,3113
1704474000000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3114,3114
1704477600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3115,3115
1704481200000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3116,3116
1704484800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3117,3117
1704488400000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3118,3118
1704492000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3119,3119
1704495600000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3120,3120
1704499200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3121,3121
1704502800000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3122,3122
1704506400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3123,3123
1704510000000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3124,3124
1704513600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3125,3125
1704517200000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3126,3126
1704520800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3127,3127
1704524400000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3128,3128
1704528000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3129,3129
1704531600000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3130,3130
1704535200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3131,3131
1704538800000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3132,3132
1704542400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3133,3133
1704546000000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3134,3134
1704549600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3135,3135
1704553200000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3136,3136
1704556800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3137,3137
1704560400000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3138,3138
1704564000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3139,3139
1704567600000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3140,3140
1704571200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3141,3141
1704574800000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3142,3142
1704578400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3143,3143
1704582000000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3144,3144
1704585600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3145,3145
1704589200000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3146,3146
1704592800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3147,3147
1704596400000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3148,3148
1704600000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3149,3149
1704603600000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3150,3150
1704607200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3151,3151
1704610800000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3152,3152
1704614400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3153,3153
1704618000000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3154,3154
1704621600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3155,3155
1704625200000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3156,3156
1704628800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3157,3157
1704632400000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3158,3158
1704636000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3159,3159
1704639600000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3160,3160
1704643200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3161,3161
1704646800000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3162,3162
1704650400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3163,3163
1704654000000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3164,3164
1704657600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3165,3165
1704661200000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3166,3166
1704664800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3167,3167
1704668400000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3168,3168
1704672000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3169,3169
1704675600000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3170,3170
1704679200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3171,3171
1704682800000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3172,3172
1704686400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3173,3173
1704690000000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3174,3174
1704693600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3175,3175
1704697200000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3176,3176
1704700800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3177,3177
1704704400000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3178,3178
1704708000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3179,3179
1704711600000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3180,3180
1704715200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3181,3181
1704718800000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3182,3182
1704722400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3183,3183
1704726000000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3184,3184
1704729600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3185,3185
1704733200000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3186,3186
1704736800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3187,3187
1704740400000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3188,3188
1704744000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3189,3189
1704747600000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3190,3190
1704751200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3191,3191
1704754800000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3192,3192
1704758400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3193,3193
1704762000000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3194,3194
1704765600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3195,3195
1704769200000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3196,3196
1704772800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3197,3197
1704776400000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3198,3198
1704780000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3199,3199
1704783600000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3200,3200
1704787200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3201,3201
1704790800000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3202,3202
1704794400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3203,3203
1704798000000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3204,3204
1704801600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3205,3205
1704805200000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3206,3206
1704808800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3207,3207
1704812400000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3208,3208
1704816000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3209,3209
1704819600000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3210,3210
1704823200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3211,3211
1704826800000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3212,3212
1704830400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3213,3213
1704834000000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3214,3214
1704837600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3215,3215
1704841200000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3216,3216
1704844800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3217,3217
1704848400000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3218,3218
1704852000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3219,3219
1704855600000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3220,3220
1704859200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3221,3221
1704862800000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3222,3222
1704866400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3223,3223
1704870000000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3224,3224
1704873600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3225,3225
1704877200000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3226,3226
1704880800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3227,3227
1704884400000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3228,3228
1704888000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3229,3229
1704891600000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3230,3230
1704895200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3231,3231
1704898800000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3232,3232
1704902400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3233,3233
1704906000000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3234,3234
1704909600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3235,3235
1704913200000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3236,3236
1704916800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3237,3237
1704920400000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3238,3238
1704924000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3239,3239
1704927600000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3240,3240
1704931200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3241,3241
1704934800000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3242,3242
1704938400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3243,3243
1704942000000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3244,3244
1704945600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3245,3245
1704949200000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3246,3246
1704952800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3247,3247
1704956400000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3248,3248
1704960000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3249,3249
1704963600000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3250,3250
1704967200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3251,3251
1704970800000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3252,3252
1704974400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3253,3253
1704978000000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3254,3254
1704981600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3255,3255
1704985200000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3256,3256
1704988800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3257,3257
1704992400000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3258,3258
1704996000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3259,3259
1704999600000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3260,3260
1705003200000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3261,3261
1705006800000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3262,3262
1705010400000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3263,3263
1705014000000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3264,3264
1705017600000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3265,3265
1705021200000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3266,3266
1705024800000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3267,3267
1705028400000,BTC,A,39500,0.01,Close Long,-5,0.2,USDC,0.01,0xh3268,3268
1705032000000,BTC,B,40000,0.01,Open Long,0,0.2,USDC,0,0xh3269,3269
1705035600000,BTC,A,40500,0.01,Close Long,5,0.2,USDC,0.01,0xh3270,3270
1705039200000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3271,3271
1705042800000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3272,3272
1705046400000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3273,3273
1705050000000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3274,3274
1705053600000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3275,3275
1705057200000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3276,3276
1705060800000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3277,3277
1705064400000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3278,3278
1705068000000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3279,3279
1705071600000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3280,3280
1705075200000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3281,3281
1705078800000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3282,3282
1705082400000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3283,3283
1705086000000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3284,3284
1705089600000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3285,3285
1705093200000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3286,3286
1705096800000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3287,3287
1705100400000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3288,3288
1705104000000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3289,3289
1705107600000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3290,3290
1705111200000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3291,3291
1705114800000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3292,3292
1705118400000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3293,3293
1705122000000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3294,3294
1705125600000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3295,3295
1705129200000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3296,3296
1705132800000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3297,3297
1705136400000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3298,3298
1705140000000,BTC,B,40000,0.05,Open Long,0,1.0,USDC,0,0xh3299,3299
1705143600000,BTC,A,39000,0.05,Close Long,-50,0.975,USDC,0.05,0xh3300,3300
