time,coin,side,px,sz,dir,closedPnl,fee,feeToken,startPosition,hash,tid
1704168000000,BTC,B,40000,0.01,Open Long,0,0.0400,USDC,0,0xh11029,11029
1704171600000,BTC,A,41000,0.01,Close Long,10,0.0400,USDC,0.01,0xh11030,11030
1704175200000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11031,11031
1704178800000,ETH,A,2520,0.1,Close Long,12,0.0240,USDC,0.1,0xh11032,11032
1704182400000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11033,11033
1704186000000,ETH,A,2400,0.1,Close Long,0,0.0240,USDC,0.1,0xh11034,11034
1704189600000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11035,11035
1704193200000,ETH,A,2520,0.1,Close Long,12,0.0240,USDC,0.1,0xh11036,11036
1704196800000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11037,11037
1704200400000,ETH,A,2400,0.1,Close Long,0,0.0240,USDC,0.1,0xh11038,11038
1704204000000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11039,11039
1704207600000,ETH,A,2520,0.1,Close Long,12,0.0240,USDC,0.1,0xh11040,11040
1704211200000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11041,11041
1704214800000,ETH,A,2400,0.1,Close Long,0,0.0240,USDC,0.1,0xh11042,11042
1704218400000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11043,11043
1704222000000,ETH,A,2520,0.1,Close Long,12,0.0240,USDC,0.1,0xh11044,11044
1704225600000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11045,11045
1704229200000,ETH,A,2400,0.1,Close Long,0,0.0240,USDC,0.1,0xh11046,11046
1704232800000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11047,11047
1704236400000,ETH,A,2520,0.1,Close Long,12,0.0240,USDC,0.1,0xh11048,11048
1704240000000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11049,11049
1704243600000,ETH,A,2400,0.1,Close Long,0,0.0240,USDC,0.1,0xh11050,11050
1704247200000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11051,11051
1704250800000,ETH,A,2520,0.1,Close Long,12,0.0240,USDC,0.1,0xh11052,11052
1704254400000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11053,11053
1704258000000,ETH,A,2400,0.1,Close Long,0,0.0240,USDC,0.1,0xh11054,11054
1704261600000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11055,11055
1704265200000,ETH,A,2520,0.1,Close Long,12,0.0240,USDC,0.1,0xh11056,11056
1704268800000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11057,11057
1704272400000,ETH,A,2400,0.1,Close Long,0,0.0240,USDC,0.1,0xh11058,11058
1704276000000,ETH,B,2400,0.1,Open Long,0,0.0240,USDC,0,0xh11059,11059
1704279600000,ETH,A,2520,0.1,Close Long,12,0.0240,USDC,0.1,0xh11060,11060
1704283200000,DOGE,B,0.1,200,Open Long,0,0.0020,USDC,0,0xh11061,11061
1704286800000,DOGE,A,0,200,Close Long,-20,0.0020,USDC,200,0xh11062,11062
1704290400000,DOGE,B,0.1,200,Open Long,0,0.0020,USDC,0,0xh11063,11063
1704294000000,DOGE,A,0,200,Close Long,-20,0.0020,USDC,200,0xh11064,11064
1704297600000,DOGE,B,0.1,200,Open Long,0,0.0020,USDC,0,0xh11065,11065
1704301200000,DOGE,A,0,200,Close Long,-20,0.0020,USDC,200,0xh11066,11066
1704304800000,DOGE,B,0.1,200,Open Long,0,0.0020,USDC,0,0xh11067,11067
1704308400000,DOGE,A,0,200,Close Long,-20,0.0020,USDC,200,0xh11068,11068
1704312000000,DOGE,B,0.1,200,Open Long,0,0.0020,USDC,0,0xh11069,11069
1704315600000,DOGE,A,0,200,Close Long,-20,0.0020,USDC,200,0xh11070,11070
1704319200000,DOGE,B,0.1,200,Open Long,0,0.0020,USDC,0,0xh11071,11071
1704322800000,DOGE,A,0,200,Close Long,-20,0.0020,USDC,200,0xh11072,11072
1704326400000,DOGE,B,0.1,200,Open Long,0,0.0020,USDC,0,0xh11073,11073
1704330000000,DOGE,A,0,200,Close Long,-20,0.0020,USDC,200,0xh11074,11074
1704333600000,DOGE,B,0.1,200,Open Long,0,0.0020,USDC,0,0xh11075,11075
1704337200000,DOGE,A,0,200,Close Long,-20,0.0020,USDC,200,0xh11076,11076
1704340800000,DOGE,B,0.1,200,Open Long,0,0.0020,USDC,0,0xh11077,11077
1704344400000,DOGE,A,0,200,Close Long,-20,0.0020,USDC,200,0xh11078,11078
1704348000000,DOGE,B,0.1,200,Open Long,0,0.0020,USDC,0,0xh11079,11079
1704351600000,DOGE,A,0,200,Close Long,-20,0.0020,USDC,200,0xh11080,11080
1704355200000,DOGE,B,0.1,200,Open Long,0,0.0020,USDC,0,0xh11081,11081
1704358800000,DOGE,A,0,200,Close Long,-20,0.0020,USDC,200,0xh11082,11082
1704362400000,DOGE,B,0.1,200,Open Long,0,0.0020,USDC,0,0xh11083,11083
1704366000000,DOGE,A,0,200,Close Long,-20,0.0020,USDC,200,0xh11084,11084
